label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
ONE_FINGER,0.0,0.0,0.0,0.1306933828180567,0.3682967055183628,-0.2094134461564396,0.3894198540381154,0.6308390044433027,-0.3141715262697184,0.5774790450170373,0.3962554754044639,-0.3866260313309076,0.6815438051570198,0.1192048140753661,-0.4361958415698216,0.9142065810846534,0.4176867661345703,-0.3247253969743359,1.3110064410607425,0.4386455721421344,-0.5206987070558443,1.5863366417153646,0.4378187238776849,-0.6238493119717774,1.837636885665897,0.4394416061855484,-0.6999758450396827,0.9494991355771748,0.0171891996342358,-0.313298456673716,0.7439271956431459,0.015602267250914,-0.5227221742371675,0.425595749533651,0.075453755908633,-0.5212533630344811,0.369719295389496,0.1852499611611962,-0.4966225290202009,0.8858215478075628,-0.3175456834730923,-0.328597717417782,0.5927628986505854,-0.3398808580202366,-0.5153318968921823,0.3509945204069971,-0.1982381553276085,-0.447997688226372,0.3744081926903796,-0.0369154368003846,-0.3854807694490927,0.7641002390143077,-0.585223685903929,-0.3729445171911991,0.4931405220432031,-0.6004253682813828,-0.5067398649268172,0.3047783245574337,-0.4283587580198233,-0.4819498241038544,0.3178795042009758,-0.2888011509505893,-0.4448649090877751
ONE_FINGER,0.0,0.0,0.0,0.1299645759595643,0.3726465895574271,-0.2058305087412479,0.389791462012572,0.6380111722608742,-0.3072117751200606,0.5816524534417246,0.4033263493936542,-0.3762770278047139,0.687436265357036,0.1216554743372529,-0.4225881252774988,0.9134233763106852,0.4207371131007134,-0.3224135961189111,1.3079804276844844,0.4384546744061345,-0.5179919517815532,1.582262593913661,0.4338731636039246,-0.6231161488603856,1.832742379803232,0.4346248177199122,-0.7009046799251395,0.9499885367421618,0.0238330600994425,-0.3113739958711754,0.7451448936089791,0.0196248197085733,-0.5213155924304779,0.4319914716673024,0.0752881306381015,-0.524322208894428,0.3735311892993718,0.18339849100766,-0.503644050764811,0.8891659128668414,-0.3093440184286783,-0.326176979992155,0.5972786777849762,-0.3362706209782737,-0.5115747686824756,0.3576390737042061,-0.1984929328470836,-0.4469683077606873,0.3763690670842226,-0.0352254775852947,-0.3867899588419278,0.7699085730901206,-0.5757465996732507,-0.3696246332135587,0.5033883860995091,-0.5943538740139225,-0.5023912939048317,0.3157202951813075,-0.4255947417414491,-0.4786298199116737,0.3261616401122371,-0.2851939341442613,-0.4426271217438612
ONE_FINGER,0.0,0.0,0.0,0.1253491439550613,0.3716492162878134,-0.1978074495400259,0.3847775326225868,0.6408945037614417,-0.2938436602097115,0.5846565314948777,0.3971660099101221,-0.357908619362223,0.6987397125789018,0.1113177137488325,-0.3993600153605508,0.9112265892837712,0.4199989736093487,-0.3159316825234438,1.302892278553052,0.4400970840029251,-0.5103613841374612,1.5773878720929384,0.4335048629751259,-0.6173880314123165,1.829377051582034,0.4317343516000128,-0.6970253269246134,0.9512442282319352,0.0240116038365497,-0.307502619723193,0.738696123467984,0.0282924656340135,-0.5109430506987377,0.4256013410153268,0.0836732450734339,-0.5143616173308007,0.370531804209572,0.1897253457412382,-0.4963248515929758,0.8893732745298524,-0.3102017566610457,-0.3239678652779201,0.5930090592212764,-0.3325602029023889,-0.5038916192278257,0.3541941171112652,-0.1950215728518076,-0.43896946724817,0.3760525342034411,-0.0356347303855641,-0.3806650479875975,0.7658099489646745,-0.5786255676753278,-0.3682510590087777,0.5020802891466583,-0.5949683571118916,-0.4975545151128671,0.3156306445662921,-0.4231420139755443,-0.4710427655304802,0.3260904379927534,-0.2866799772971498,-0.4340763248598888
ONE_FINGER,0.0,0.0,0.0,0.1224790848427158,0.3698120679070092,-0.1988663616333296,0.3822377043602792,0.6397032245077163,-0.2945534658620479,0.5832082017185359,0.3923140630624178,-0.3574068599559227,0.6980878837488942,0.1009883005454033,-0.3970636898201412,0.9081797073321982,0.4198006127506629,-0.3191595967423834,1.3025570491151754,0.4389370121712974,-0.5137768299214915,1.577177403971422,0.4320832496886468,-0.6181817974571282,1.831313078262907,0.4287534038326945,-0.6958509627597729,0.9504513854759375,0.0198718254992499,-0.3102374484136275,0.7372748580628862,0.0246980591401623,-0.5126226195481093,0.4176505128958222,0.0797528725253878,-0.5109372681179493,0.3647611207420752,0.1874468289126093,-0.4889766282704104,0.8905754455753456,-0.316733712108062,-0.3266006786628169,0.5913029957088498,-0.33776485510624,-0.5067238895425494,0.3486736752723665,-0.1986110053560326,-0.4377725875468232,0.3738109472094795,-0.0388805467812356,-0.3767526515239406,0.7682189317457322,-0.5865533689511263,-0.3709356355271158,0.5016576210009777,-0.6020330664808683,-0.5011520155719297,0.3131791527280884,-0.4286461541962295,-0.4733028599699227,0.3254362540383427,-0.2934911837484925,-0.4352496675271291
ONE_FINGER,0.0,0.0,0.0,0.1227240394536034,0.3727803232067532,-0.2007321796720251,0.3814971708688783,0.6421920868272062,-0.2983149953422364,0.58370254877152,0.3926098772451545,-0.3628247656136945,0.7007326006002149,0.0991273799050788,-0.4039672670645786,0.9079896720895034,0.4252751169053288,-0.3222073140512308,1.300828940062609,0.4424233482125737,-0.5182599228730624,1.5756135442888397,0.4355314312305895,-0.6228315093881704,1.8305023260441495,0.4323556440414057,-0.7005236001591932,0.9495144914203052,0.0241522948673383,-0.3127920990617892,0.7355745033900544,0.0253400290809494,-0.5150841356838789,0.4144427769743254,0.08060280423013,-0.5117656164861927,0.3631051320589675,0.1917655509950202,-0.4888826169801811,0.8897607555750241,-0.3132253926590294,-0.3289768893116414,0.5914610529479843,-0.3405432795720869,-0.5089160738878722,0.347001902956831,-0.2004773010854134,-0.4371422638979764,0.3720156874469175,-0.0377679089641435,-0.3745185951674459,0.7681530843307803,-0.5845793311094647,-0.3734684953906051,0.5040631855987827,-0.6089202361308961,-0.5042161127507497,0.3155702756558581,-0.4372748007630149,-0.4754556130374691,0.3281255948323579,-0.3011951233709504,-0.4367701411615231
ONE_FINGER,0.0,0.0,0.0,0.1259489836655139,0.3776992311661483,-0.202921202874831,0.3820798882053922,0.6437222705551098,-0.304771479037249,0.578542168840966,0.398064192611377,-0.3739247348102417,0.6896121999348158,0.103026941018308,-0.4199012585732816,0.9037244534087384,0.4343421454410215,-0.3315291434874207,1.2988749997102924,0.4480546207313055,-0.5291782765533943,1.5733333507934255,0.4419675449616586,-0.6321186231883684,1.8272892081754468,0.4398485294636058,-0.7085101506506231,0.9461607950295986,0.0305372545933332,-0.3222533568961847,0.7342847141605925,0.0213837188962157,-0.5272171684602446,0.413350648163436,0.0748532037112645,-0.5209823728602045,0.3607267320327061,0.1892494778825867,-0.4958750954806317,0.8905162630566927,-0.3070687770892245,-0.3385891326227601,0.5943736596293029,-0.342175158850234,-0.5195459248543131,0.3493421175179272,-0.2032064549611071,-0.4439388406293181,0.3717140311416002,-0.035284664314932,-0.3787689264896844,0.7740620988343772,-0.5781957913076303,-0.3838219634465796,0.5090781920454224,-0.6112442830176462,-0.5156288024552682,0.3208882219118625,-0.4455892276999169,-0.4868183417413579,0.33354118945312,-0.3069465261951059,-0.4480902772420899
ONE_FINGER,0.0,0.0,0.0,0.1246117502289735,0.3775209360212873,-0.2025652659768143,0.3800577042721139,0.6456202290951031,-0.3040461634176909,0.5779561300600329,0.3987352324355131,-0.372767672865931,0.6912973087217072,0.1039820797643368,-0.4184905058277206,0.9029979906238425,0.4346465168520221,-0.3315490015679335,1.2952057472395937,0.4485555307483369,-0.5294270925402148,1.5693343131500432,0.4416162749119081,-0.6333583352654568,1.8228332085958556,0.4389981673985298,-0.710269691711856,0.946178971630896,0.0319002420319355,-0.3220678937767685,0.7319110192544778,0.0229529231512652,-0.526671725021281,0.4134525552534342,0.0769876120050412,-0.5214914307375292,0.3601194175391652,0.1909540862475806,-0.4971760749385255,0.8902531449227966,-0.3050069834565811,-0.3380459751642384,0.5919363158110805,-0.3406386641580691,-0.518751314330324,0.3483913126200136,-0.2019247192842207,-0.4440615364923639,0.3699868868274501,-0.034004895450457,-0.379351069428697,0.7734753824183193,-0.5754600314404821,-0.3828334066066852,0.507597667952943,-0.607909313494641,-0.5147809415770265,0.3195260418220328,-0.4416010238001795,-0.4862766137566179,0.3308423667245171,-0.3017788314740663,-0.4474828692234384
ONE_FINGER,0.0,0.0,0.0,0.1334538629637056,0.3837012735464294,-0.1759915888634352,0.3980837720321336,0.6600024743082318,-0.2648214069459531,0.5950645361558904,0.4582141055750283,-0.3269675076206913,0.688782589533129,0.1695562522950245,-0.3698932686933008,0.913056840622048,0.419627283253712,-0.3085383566178112,1.307733966201366,0.4478480230995224,-0.4948909885389225,1.5770454944335006,0.450665057666274,-0.5981133839428038,1.823770351953328,0.455059430013693,-0.6763301880761651,0.9496278958115206,0.0237406973952878,-0.3124791813605654,0.7575404064003142,0.0817292783605985,-0.5146102305061826,0.4494354397158492,0.1399597513817308,-0.5211564342668447,0.3796042268509575,0.2132732019668826,-0.5054435294741239,0.8841457005335811,-0.3101560097411159,-0.3372227229039457,0.6076681201477424,-0.260442152852023,-0.5176187629504592,0.3693742086568511,-0.1332270891613734,-0.4577807156416819,0.3775279867051585,-0.011585621590271,-0.4014097877996755,0.7549551850537248,-0.5818663008601446,-0.386775318422491,0.5084470225005707,-0.5398778715038423,-0.5133705337200988,0.3257429290880964,-0.3771399515322787,-0.4862987811394392,0.3289479988277278,-0.2680415949390735,-0.4497982777995812
TWO_FINGER,0.0,0.0,0.0,0.1571032254150545,0.3775875532998431,-0.2166699516891369,0.4526303860332417,0.4871426834011496,-0.3344962554357508,0.6383436635450376,0.1700899495151035,-0.4521842601624053,0.7650969459670888,-0.1611406645461243,-0.570523608660481,0.9759806451114772,0.308549574787903,-0.2458331998657154,1.420192635962035,0.4039089796791936,-0.4409731170282854,1.705173380993649,0.4839796509769188,-0.5599727318151991,1.965300453760964,0.5400353666475185,-0.6313305648554888,0.9589430981042332,-0.0675969919491383,-0.2754247288782969,1.4355705947297672,-0.2035404673104202,-0.5078206175144185,1.7724893136441602,-0.275464880206672,-0.6355018417478094,2.054048273246458,-0.3659035167426365,-0.6874576606654221,0.8296915108054979,-0.3834362634665088,-0.3285047849904173,0.9361683723980326,-0.5570907586895955,-0.662278316515413,0.6190621034074865,-0.3555087839521473,-0.734180423118123,0.3930770435352845,-0.1757245192637679,-0.6834916016736861,0.6407215144365959,-0.6274448085205031,-0.3926710689928233,0.7257977180051064,-0.7338681350085374,-0.6490328394102789,0.500566610854618,-0.5521030714536442,-0.6629653503565012,0.3162095559901649,-0.3691513130823258,-0.6093053306122934
TWO_FINGER,0.0,0.0,0.0,0.1547821888641683,0.3764602440543025,-0.2181751606812114,0.4494603862146384,0.4879877406725697,-0.335658923506712,0.6304627047832383,0.1777550770520055,-0.4534117947451901,0.7529608543705512,-0.1505840976217209,-0.5717925856139486,0.9774555776165152,0.3103627326868365,-0.2421168391557675,1.424951472416419,0.4131890572855009,-0.4371980128633017,1.712987177106564,0.4883869181518195,-0.5552065370941083,1.9746098910629764,0.5383154990395601,-0.6249863485791483,0.9601294809609868,-0.0673757763291087,-0.2713151019638155,1.4408378390625185,-0.2043878396563359,-0.5041477008718628,1.7788694017436475,-0.2832276343782819,-0.6329968090054423,2.061096849853697,-0.3764736994749512,-0.6844054861645584,0.830190483754849,-0.3837889631677202,-0.3244012215638241,0.9315142863810568,-0.5567359699078631,-0.6606521835790865,0.6146167043990859,-0.3572593587883648,-0.734414799576192,0.3895344277847877,-0.1754272892797513,-0.6830420035388063,0.6410341802730338,-0.6280810953283884,-0.3884265981513641,0.7205512311676397,-0.7392273550282712,-0.6463984079717168,0.4949352228676029,-0.5536546785792719,-0.6606163024573561,0.3122330361570293,-0.3648078497723808,-0.6059200175196994
TWO_FINGER,0.0,0.0,0.0,0.1541120925121581,0.3785426989526734,-0.2209408872361967,0.4468094909354879,0.4873421987155591,-0.3414773116657252,0.623938499072536,0.1849192798909766,-0.4618345464056866,0.7481214336847543,-0.1411387589875022,-0.5830294929443741,0.974155787846895,0.3087751933197351,-0.251492729307382,1.421802990581109,0.4174134223620102,-0.4500035471520208,1.708676724093509,0.4967406979333516,-0.5704906944169184,1.9715748771418349,0.5497181296538558,-0.6425652673030329,0.957576261819702,-0.0667526391059725,-0.2803422693276802,1.4380062182602111,-0.2093204358677722,-0.5161335020867478,1.7745423742361242,-0.2882579738643054,-0.6450291255345801,2.0580563010691417,-0.3807960092989793,-0.697218122620989,0.828591043527086,-0.3814231732124641,-0.3333286605326627,0.931221938226625,-0.5640533048192212,-0.6698289785706625,0.6132363948631429,-0.3624783432829858,-0.7421096195997792,0.3889267414630852,-0.1748712180485032,-0.6910808757533169,0.6394384072200875,-0.6213402485738134,-0.3977204754785891,0.7214983255573271,-0.7432026767061382,-0.6544813816592431,0.4976187274122303,-0.5560300864688558,-0.6686373671350415,0.3156919153370238,-0.3600055255669599,-0.6153149952621209
TWO_FINGER,0.0,0.0,0.0,0.1535520622097913,0.3817390806316416,-0.2200486918658345,0.4457336793134389,0.4897344498336514,-0.3405317963066898,0.6214184026144121,0.1915354033976766,-0.4610283525269765,0.7484525236383744,-0.1306526496910175,-0.5824441136750778,0.9735815042028132,0.3095344125701942,-0.2528979372373903,1.4219203447994724,0.4231884969863595,-0.4520515317197345,1.7080486611589756,0.5049528962970776,-0.5727050253667213,1.9709233348080115,0.559181503111655,-0.6450352433695288,0.9570133958697664,-0.0654653265663002,-0.2825591108836969,1.437111887704036,-0.2112736477500642,-0.5191041682589437,1.7723167793558787,-0.2902355930125672,-0.6475014029319579,2.056292811006353,-0.3821829893528791,-0.6995373696992123,0.8285175148142552,-0.3796002477020442,-0.3364738428448746,0.9298856406830462,-0.5672077315057429,-0.6719746736442089,0.6114596019086757,-0.3636195337375035,-0.7432197814395477,0.3884425507149717,-0.1713756699564381,-0.6923361837769193,0.6392285585816275,-0.6180464899035999,-0.4018629426610633,0.7229927891011518,-0.7479996470641831,-0.6566530968718084,0.500316516319711,-0.5590873406556356,-0.6701855869798287,0.319470793643545,-0.3573330688165479,-0.6173425134466883
